2016-04-07 21:35:02.001+0000 INFO  [o.n.k.i.n.s.StoreFactory]: accessingdataneo4j.db/neostore.labeltokenstore.db hit=0 miss=2 switches=0 ooe=0
2016-04-07 21:35:02.002+0000 INFO  [o.n.k.i.n.s.StoreFactory]: accessingdataneo4j.db/neostore.propertystore.db.strings hit=0 miss=0 switches=0 ooe=0
2016-04-07 21:35:02.003+0000 INFO  [o.n.k.i.n.s.StoreFactory]: accessingdataneo4j.db/neostore.propertystore.db.index.keys hit=0 miss=4 switches=0 ooe=0
2016-04-07 21:35:02.004+0000 INFO  [o.n.k.i.n.s.StoreFactory]: accessingdataneo4j.db/neostore.propertystore.db.index hit=0 miss=4 switches=0 ooe=0
2016-04-07 21:35:02.004+0000 INFO  [o.n.k.i.n.s.StoreFactory]: accessingdataneo4j.db/neostore.propertystore.db.arrays hit=0 miss=0 switches=0 ooe=0
2016-04-07 21:35:02.005+0000 INFO  [o.n.k.i.n.s.StoreFactory]: accessingdataneo4j.db/neostore.propertystore.db hit=41 miss=0 switches=0 ooe=0
2016-04-07 21:35:02.006+0000 INFO  [o.n.k.i.n.s.StoreFactory]: accessingdataneo4j.db/neostore.relationshipstore.db hit=27 miss=0 switches=0 ooe=0
2016-04-07 21:35:02.007+0000 INFO  [o.n.k.i.n.s.StoreFactory]: accessingdataneo4j.db/neostore.nodestore.db.labels hit=0 miss=0 switches=0 ooe=0
2016-04-07 21:35:02.008+0000 INFO  [o.n.k.i.n.s.StoreFactory]: accessingdataneo4j.db/neostore.nodestore.db hit=47 miss=0 switches=0 ooe=0
2016-04-07 21:35:02.008+0000 INFO  [o.n.k.i.n.s.StoreFactory]: accessingdataneo4j.db/neostore.schemastore.db hit=0 miss=2 switches=0 ooe=0
2016-04-07 21:35:02.009+0000 INFO  [o.n.k.i.n.s.StoreFactory]: accessingdataneo4j.db/neostore.relationshipgroupstore.db hit=0 miss=0 switches=0 ooe=0
2016-04-07 21:35:02.010+0000 INFO  [o.n.k.i.n.s.StoreFactory]: accessingdataneo4j.db/neostore hit=0 miss=40 switches=0 ooe=0
2016-04-07 21:35:02.011+0000 INFO  [o.n.k.i.n.x.NeoStoreXaDataSource]: NeoStore closed
2016-04-07 21:35:02.011+0000 INFO  [o.n.k.i.DiagnosticsManager]: --- STOPPING diagnostics START ---
2016-04-07 21:35:02.011+0000 INFO  [o.n.k.i.DiagnosticsManager]: --- STOPPING diagnostics END ---
2016-04-07 21:35:06.395+0000 INFO  [o.n.k.i.DiagnosticsManager]: --- INITIALIZED diagnostics START ---
2016-04-07 21:35:06.404+0000 INFO  [o.n.k.i.DiagnosticsManager]: --- INITIALIZED diagnostics END ---
2016-04-07 21:35:06.460+0000 INFO  [o.n.k.i.n.s.StoreFactory]: [accessingdataneo4j.db/neostore.relationshiptypestore.db.names] brickCount=0 brickSize=0b mappedMem=0b (storeSize=76b)
2016-04-07 21:35:06.461+0000 INFO  [o.n.k.i.n.s.StoreFactory]: [accessingdataneo4j.db/neostore.relationshiptypestore.db] brickCount=0 brickSize=0b mappedMem=0b (storeSize=5b)
